,E,S,bp,max_rate,na,naa,nd,nda,nt,size_raw,t_end,t_start,width_ms,max_rate_Dem,max_rate_Aem
0,-0.015469100583750724,0.7573760170988293,0,61862.565102437235,-0.13001166215940096,2.6923990358854573,8.534615501633409,-0.021517571064554507,11.097002875359465,13,0.01648235,0.016189349999999998,0.293,,
1,0.07234773315485087,0.5825210161069483,0,417148.37834253354,2.215951525535773,21.951204067704847,28.413225490872172,-0.07336628827006234,52.58038108411279,59,0.0172885125,0.0162895,0.9990125000000001,418083.78814970277,
2,0.281603914969874,0.5748638078596336,0,104607.14776412549,6.492163191969604,17.049586509171004,16.562073084057083,-0.06648415387283685,40.10382278519769,45,0.017839624999999998,0.016934325,0.9053,60698.76162503285,
3,0.03585628766215125,0.5377689696685874,0,142403.78342687665,0.8833639928805201,21.17569765529476,23.752872786672395,-0.05766231693041497,45.81193443484767,51,0.0321778625,0.031392687499999995,0.785175,143339.19323404587,
4,0.07745974594921626,0.6000837102196618,0,312436.8771162524,2.0174087354597194,17.357016875481218,24.027199476686526,-0.04497851661476012,43.401625087627465,48,0.156147225,0.1555347625,0.6124625,313372.2869234216,
5,0.4374559052783864,0.35847432038253574,0,123015.67442135586,5.051970684838911,20.667242421200832,6.496554832547711,-0.023277348527470505,32.215767938587454,34,0.15699421249999998,0.15667725,0.3169625,,
6,0.02993927234008622,0.8591516679773437,0,174958.22168195876,0.7229604484204715,3.958723494003381,23.424601997594188,-0.07284028279992624,28.10628594001804,34,0.1613336,0.16034175,0.9918499999999999,172230.23386256376,
7,-0.07806794877670602,1.0383999702701212,0,502606.47608212754,-1.2391555352699593,-0.586974553066527,17.11193757562119,-0.04106055614959295,15.285807487284705,19,0.26309442499999997,0.2625353125,0.5591125,503541.88588929677,
8,-0.021490564586492664,0.8353416943759437,0,48326.398156378236,-0.17750989329986278,1.6281492781932727,8.437408910165711,-0.026012026181109923,9.888048295059122,12,0.26699558749999996,0.2666413875,0.3542,,
9,0.08968740514999986,0.9771257096604188,0,131563.82314303363,3.4827605127859433,0.9090532871273764,35.34945351950897,-0.07631485645518814,39.74126731942229,47,0.3907831375,0.38974397499999996,1.0391625,121583.32751794318,
10,-0.06271561367159274,0.9598638317368468,0,146071.55715552196,-1.034561949379191,0.6897744542803841,17.530644644138814,-0.021701168087289616,17.185857149040007,20,0.39213977499999997,0.39184427499999996,0.2955,141077.7292268609,
