,E,S,bp,max_rate,na,naa,nd,nda,nt,size_raw,t_end,t_start,width_ms,max_rate_Dem,max_rate_Aem
0,0.19241628184757775,0.498557355223405,0,53198.30964796065,1.8407316057122818,9.621765953281052,7.725670925495624,-0.02783696718139496,19.18816848448896,21,0.00884745,0.008392012499999999,0.4554375,,
1,0.35060115212085335,0.8389329405944995,0,51975.87152248741,3.1265932242734067,1.712133110593758,5.791213250006687,-0.021186197336080202,10.629939584873853,12,0.009787724999999999,0.0094411,0.34662499999999996,,
2,0.13473190258748424,0.6496516214825787,0,192846.15421383802,2.1234083161334016,8.49929016672444,13.636840558513255,-0.036850842268703804,24.2595390413711,27,0.0126445125,0.0120416,0.6029125,124446.50533794615,
3,0.1763518261613843,0.49317436674586357,0,159721.97232257013,2.5245789123469606,14.711842440817222,11.79100243035289,0.978792410181936,29.027423783517072,32,0.01558505,0.015238074999999998,0.346975,108612.67519685274,
4,0.00986950918732718,0.5486840981262363,0,318233.8205851109,0.3045115075496492,25.37852725563671,30.549252521633623,-0.04573865451575108,56.23229128481998,61,0.0185270125,0.017778687499999998,0.748325,269325.9584272404,
5,0.11152603857940793,0.40843578838302574,0,150753.26309266282,1.9670905048363494,25.546191811381398,15.6708578155082,-0.033399012497178,43.18414013172595,46,0.0228378125,0.022291375,0.5464374999999999,99805.56525469222,
6,0.1380499965909697,0.7402681233519685,0,84057.84292215933,2.1925937027248623,5.572601236792485,13.690012286910397,-0.03145535270550876,21.455207226427746,24,0.0458939875,0.04537935,0.5146375,83730.24477056212,
7,0.20808486114414942,0.41021353253138876,0,72963.45323591553,2.5341202492864285,17.509411703586,9.644181600029428,-0.03610592548534,29.687713552901858,32,0.07403635,0.073445625,0.590725,37836.09657044475,
8,0.5842519031375341,0.4840677618816052,0,48623.91242098589,5.3193161469516355,9.70380749770866,3.7851747727800507,-0.021798939141472785,18.808298417440348,20,0.079484975,0.079128325,0.35664999999999997,,
9,0.31834989827004817,0.4936211437837146,0,86224.73378150357,4.487301081554824,14.459800601369182,9.608199202690155,-0.03975716374964318,28.55530088561416,31,0.0814834,0.0808329375,0.6504624999999999,67854.17754584737,
10,0.15606188396204596,0.4515889186898353,0,111948.25639734973,2.8864036110431934,22.460693372825688,15.608846720198247,-0.03969145826926442,40.955943704067124,44,0.08689039999999999,0.08624101249999999,0.6493874999999999,78940.28801020666,
11,0.20900991964389265,0.9113566249320554,0,310140.64793497627,5.461114358049993,2.541395760068534,20.667379291220534,-0.03375198844991039,28.669889409339063,32,0.09723345,0.09668123749999999,0.5522125,183041.8475150766,
12,0.21382365661049066,0.8837246030727283,0,79988.79801638305,2.646509764293117,1.628503263458645,9.730557423899723,-0.027341120009699463,14.005570451651485,16,0.1770807625,0.1766334375,0.447325,40592.30282819581,
13,0.22903354864867276,0.9262921439577095,0,47237.51125014345,2.0148800919078385,0.7000287906136757,6.78243411728068,-0.022077041407261938,9.497342999802193,11,0.177147675,0.176786475,0.3612,,
14,0.3067870058955227,0.6322184184239498,0,70910.76489574659,2.994786743295677,5.678737229482331,6.766991577639991,-0.02364404071257389,15.440515550417999,17,0.250179975,0.24979313749999998,0.38683749999999995,,
15,0.6375501955563984,0.4442965329582143,0,172608.43699399437,9.955598925552456,19.530942029176646,5.659797312957164,-0.03452135378411279,35.14633826768627,37,0.25294822499999997,0.252383425,0.5648,,46934.8647959279
16,0.06381381945501358,0.6482692861103625,0,97136.37213091571,0.9962945284687998,8.470866815004488,14.61622540808117,-0.03894272139983209,24.083386751554457,27,0.290083275,0.2894461375,0.6371374999999999,69619.29517391986,
17,0.0120247483963263,0.5451403430206705,0,93018.44555423775,0.16637732004024763,11.544821511006292,13.66986395142601,-0.03349986276938726,25.381062782472547,28,0.2905440625,0.28999597499999996,0.5480875000000001,54871.351466495355,
18,-0.021480560244720927,0.562008652605373,0,47618.204983294774,-0.18470062893153716,6.7010876590853465,8.783202103162372,-0.021999111651463878,15.299589133316182,17,0.29064704999999996,0.290287125,0.359925,,
19,0.11773609730604934,0.6297956513523165,0,178127.0138116375,2.471625583586536,12.339992748118641,18.521303858958717,-0.048574686413029464,33.33292219066389,37,0.291139625,0.29034489999999996,0.7947249999999999,88658.4670580872,
20,0.24137020884285854,0.6835986642938068,0,145006.5901496425,4.992033296433894,9.57262199891938,15.690027345457098,-0.03145382467108135,30.254682640810373,33,0.304496375,0.3039817625,0.5146124999999999,86805.47020521035,
21,0.07607800692836562,1.0187596782710797,0,297618.9214655389,1.2175368940019284,-0.2946976291548647,14.786258988142439,-0.021688920662699056,15.709098252989502,18,0.6616877375,0.6613328875,0.35485,156645.81538016355,
22,0.08207318986368167,1.0361647336020876,0,48487.182733612346,0.7831069071291341,-0.33302451540397565,8.75846091093453,-0.024509672215703313,9.20854330265969,11,0.6624947375,0.6620937375,0.40099999999999997,,
23,0.10245416369865337,1.0397366840318056,0,44826.366207372404,0.8858363239035992,-0.3304396306054847,7.760335699998661,-0.024319431929490404,8.315732393296775,10,0.6628275,0.6624296125,0.3978875,,
24,-0.025136294699201894,0.9273754388121351,0,44709.56610023334,-0.21479656600445807,0.6691970321738439,8.760072175431414,-0.02434617253197013,9.214472641600802,11,0.663542,0.6631436749999999,0.398325,,
25,0.19640578630168157,0.8517001185363966,0,66827.45012604151,1.8992090303178364,1.6837305210007008,7.770613158121304,-0.023276548432781083,11.35355270943984,13,0.6637788625,0.6633980374999999,0.380825,,
