,E,S,bg_a,bg_aa,bg_d,bp,i_end,i_start,na,naa,nd,nda,nt,size_raw,t_end,t_start,width_ms
0,0.2161609210477293,0.9914206254593774,2.1250982109143695,1.6447091265467424,0.817981111337351,0,327,282,8.87490178908563,0.3552908734532576,32.18201888866265,-0.07992109659502927,41.41221155120154,46,0.071752475,0.0698455625,1.9069125
1,0.08427890087147509,0.9999638940961142,2.5817171843567936,1.998107096164355,0.993740374337928,0,861,804,4.418282815643206,0.001892903835644999,48.006259625662075,-0.0970937095576617,52.42643534514092,58,0.210506125,0.20818947499999998,2.31665
2,0.08256540130928611,1.0570522090984362,2.2894331213661916,1.7718953081745825,0.8812360009196385,0,1102,1067,2.7105668786338084,-1.7718953081745825,30.11876399908036,-0.08610143507759965,31.05743556953959,36,0.2652426125,0.2631882375,2.054375
3,0.15684317959214797,1.0434990697580295,2.556252725909228,1.978399005970603,0.9839387350943557,0,1146,1095,7.4437472740907715,-1.978399005970603,40.016061264905645,0.903863962625617,45.48140953302581,52,0.26729415,0.26500035,2.2938
4,0.019022066282940314,1.0549326899526676,2.338773992165578,1.810082428232717,0.9002280174408274,0,1230,1193,0.6612260078344221,-1.810082428232717,34.099771982559176,-0.08795705590537489,32.95091556216088,38,0.2832528125,0.28115416249999997,2.09865
5,0.8845861969358807,0.49233664789656173,5.282955732761788,4.088717153960215,2.033486254534636,0,1643,1422,91.71704426723821,106.91128284603978,11.966513745465363,-0.19868240124471678,210.59484085874334,222,0.3304937625,0.3257532125,4.74055
6,0.06292607140612198,0.958897965490726,2.498261182956703,1.9335167414866918,0.9616169494428286,0,2624,2544,4.501738817043297,3.0664832585133084,67.03838305055717,0.9060449195725476,74.60660512611378,81,0.5717989,0.5695571374999999,2.2417624999999997
7,0.07664133102637287,1.0394075363552473,2.33962373612909,1.8107400833212393,0.9005550962120843,0,3160,3110,3.66037626387091,-1.8107400833212393,44.09944490378791,-0.08798901323753024,45.94908108433758,51,0.71178615,0.7096867375,2.0994124999999997
8,0.16142963274539396,0.9894062765901371,3.0210487437218494,2.3381255581613734,1.1628454610248982,0,3881,3813,9.978951256278151,0.6618744418386266,51.8371545389751,-0.11361617417267439,62.47798023709188,69,0.8958515499999999,0.8931406749999999,2.7108749999999997
9,0.1589911518574405,0.9754159579332694,4.00317167256688,3.0982346844907473,1.5408788152861534,0,4477,4392,11.996828327433121,1.9017653155092527,63.459121184713844,-0.1505520395652878,77.35771482765621,86,1.047940975,1.0443488125,3.5921625
10,0.8860481984061526,0.42451377950679814,3.2261017132777385,2.49682527788349,1.2417733218921758,0,4735,4610,44.773898286722265,68.50317472211651,5.758226678107825,-0.12132784514524675,119.0352996869466,126,1.075997675,1.0731028,2.894875
11,0.8542812305440393,0.5468829460672762,5.193175407436537,4.0192321204269925,1.998928505669853,0,5379,5168,93.80682459256346,90.98076787957301,16.001071494330148,-0.19530592574076103,200.78866396646663,212,1.125702725,1.1210427375,4.6599875
12,0.13650782384195903,0.9415612200047805,3.1278378785462686,2.420774474696003,1.203950147261892,0,7069,7002,7.872162121453732,3.579225525303997,49.79604985273811,-0.11763232021042846,61.24743749949584,68,1.6020036125,1.5991969124999998,2.8067
13,0.9558435671587144,0.6121081589397441,2.8959831485674496,2.241331666608034,1.1147059002323427,0,8518,8369,84.10401685143255,55.75866833339197,3.8852940997676573,-0.10891268354823455,143.7479792845922,150,1.8773456,1.87474695,2.59865
14,0.22585628245674816,1.0094328941228061,1.7339791738069856,1.342004504900148,0.6674337234589165,0,8714,8674,8.266020826193014,-0.3420045049001481,28.332566276541083,0.934788182338185,36.256582597833955,41,1.8972458374999999,1.8956898875,1.55595
15,0.9418806538831714,0.46125719213595123,2.0664519472030727,1.5993201442077403,0.7954073141735439,0,9040,8917,51.93354805279693,64.40067985579226,3.204592685826456,-0.07771551678561829,119.53882059441565,124,1.9568899375,1.95503565,1.8542875
16,0.03474897721861079,1.0494920620991373,1.9104751740972785,1.4786027011555296,0.735369592833129,0,10188,10155,1.0895248259027215,-1.4786027011555296,30.26463040716687,-0.07184951271769079,29.87555253191406,34,2.3517071,2.349992775,1.7143249999999999
17,0.9382887587699764,0.43562157165720145,2.1872548923109987,1.6928149790875089,0.8419061191627445,0,10777,10693,32.812745107689004,45.30718502091249,2.1580938808372556,-0.08225869685859027,80.27802400943875,85,2.5049484625,2.502985775,1.9626875
18,0.9082079054786197,0.40213302801827583,2.341796851839058,1.8124219553509031,0.9013915599549712,0,11065,10977,30.658203148160943,50.187578044649094,3.098608440045029,-0.08807074018533739,83.94438963285506,89,2.5687387624999998,2.5666374,2.1013625
19,0.21665493685729587,1.0306646877798937,2.9057343088044822,2.2488785282796013,1.118459263181194,0,11881,11834,9.094265691195517,-1.2488785282796013,32.881540736818806,0.8907205929680154,40.72692789973472,48,2.80860645,2.80599905,2.6073999999999997
20,0.9728376450297436,0.5837971626081252,6.483198185880331,5.017638794651607,2.4954769760146296,0,15096,14862,125.51680181411967,91.9823612053484,3.5045230239853704,-0.24382134707812758,221.00368604345346,235,3.786004925,3.7801873625,5.8175625
21,0.9686628602971077,0.5188789648990002,2.277648147708292,1.7627743867829444,0.876699793698598,0,15181,15108,34.72235185229171,33.237225613217056,1.1233002063014021,-0.08565822355295316,69.08287767181017,74,3.7890486374999996,3.7870048374999996,2.0437999999999996
22,0.956315444819618,0.5930236224425557,2.110624703076831,1.6335074275799433,0.8124100483318413,0,15835,15747,47.88937529692317,34.36649257242006,2.1875899516681585,-0.07937677416700599,84.44345782101138,89,3.9651921375,3.9632982125,1.8939249999999999
