,E,S,bg_a,bg_aa,bg_d,bp,i_end,i_start,na,naa,nd,nda,nt,size_raw,t_end,t_start,width_ms
0,0.1644489590047501,0.6394338453861711,2.0461201126689392,2.297801591952602,3.506105079146183,0,164,72,8.95387988733106,30.702198408047398,45.49389492085382,-0.16347618335624614,85.14997321623228,93,0.017848375,0.0156365625,2.2118124999999997
1,0.2217693074026823,0.4978995301792917,1.4383144930577336,1.6152332951586115,2.4646069007852143,0,300,227,7.561685506942267,34.38476670484139,26.535393099214787,-0.1149151324671506,68.48184531099844,74,0.03244845,0.0308936625,1.5547875
2,0.2498662113643496,0.503011129574019,1.5720127650782953,1.76537702347055,2.6937040039816207,0,982,894,10.427987234921705,41.23462297652945,31.306295996018378,-0.12559704849735726,82.96890620746953,89,0.15700296249999998,0.15530365,1.6993124999999998
3,0.17163185146749022,0.9912206697609889,2.2220833201881303,2.495409022649953,3.8076247659944555,0,2015,1950,9.77791667981187,0.504590977350047,47.192375234005546,-0.17753488567692205,57.47488289116747,66,0.391399725,0.3889977,2.402025
4,0.19782473824100894,0.8376157552017908,1.5395537571591016,1.7289254194771568,2.638084252323403,0,2169,2106,9.460446242840899,9.271074580522843,38.3619157476766,0.8769962864184696,57.093436571040336,64,0.41410173749999996,0.4124375125,1.6642249999999998
5,0.18025027551347397,0.7451878731831819,1.3867871188903214,1.5573678347401718,2.3763127741770855,0,2219,2158,7.613212881109678,14.442632165259829,34.62368722582291,-0.110798317224926,56.679532272192425,62,0.4148894125,0.413390325,1.4990875000000001
6,0.09260806304659948,0.9844795118294645,2.0766711276039267,2.332110511706982,3.5584554118433727,0,3519,3469,3.9233288723960733,0.6678894882930182,38.441544588156624,-0.16591707785129942,43.03276294884572,51,0.67618715,0.6739423124999999,2.2448374999999996
7,0.16762250405714232,0.9923961966235072,1.43219735191443,1.6083637196286844,2.4541249454495544,0,4488,4431,8.56780264808557,0.3916362803713156,42.54587505455044,0.8855736007606628,51.505313983007326,58,0.8366487874999999,0.8351006125,1.5481749999999999
8,0.07164709110609245,0.9554681240394449,1.5818996378146368,1.7764800236181635,2.7106455385978574,0,4880,4824,3.4181003621853634,2.2235199763818363,44.28935446140214,0.8736130329586342,49.93097479996934,57,0.9207504999999999,0.9190404999999999,1.71
9,0.2114924591603727,0.5509443126230962,1.4028489507391848,1.575405340243137,2.4038353374308308,0,7415,7354,6.597151049260815,25.424594659756863,24.59616466256917,-0.11208158840343811,56.617910371586845,62,1.5122045625,1.5106881125,1.5164499999999999
10,0.21904720166647734,0.6363809617944348,1.6671464516302035,1.8722125582242535,2.85671921484452,0,7716,7658,7.332853548369797,19.127787441775748,26.14328078515548,-0.13319782026526164,52.60392177530102,59,1.5472398125,1.5454376625,1.80215
11,0.09444136694442634,0.9774611227790344,2.024484628587425,2.2735048512787017,3.4690318495941614,0,10806,10767,2.975515371412575,0.7264951487212983,28.53096815040584,-0.16174760137280758,32.232978670539715,40,2.2873414249999997,2.2851529999999998,2.188425
12,0.17252971183003898,0.7319022187368263,3.0927988094291137,3.4732262216148686,5.299629062524729,0,16550,16429,13.907201190570886,29.52677377838513,66.70037093747527,-0.2471013026672785,110.13434590643129,122,3.5848370624999997,3.5814938124999998,3.34325
13,0.24541717768867694,0.699241532208873,2.457101801466966,2.7593357770360316,4.21033792335164,0,21675,21576,15.542898198533035,27.240664222963968,47.78966207664836,-0.19631184999087467,90.57322449814536,100,4.8377490875,4.8350930125,2.656075
14,0.17909585450019927,0.6928837978678154,2.0334117230347415,2.2835300163242658,3.484328767399699,0,21732,21661,7.9665882769652585,19.716469983675733,36.5156712326003,-0.1624608377657603,64.19872949324129,72,4.8392952375,4.8370971625,2.198075
15,0.0779228921241413,1.0062018807528603,1.9927541270803826,2.2378713630856586,3.4146604215392453,0,27396,27349,3.0072458729196176,-0.2378713630856586,35.585339578460754,1.840787529018724,38.35471408829471,48,5.9120919375,5.9099378125,2.1541249999999996
16,0.10607796166123667,0.5081915001610672,2.2326986993366233,2.5073301385979168,3.8258146242139937,0,28322,28226,4.767301300663377,43.492669861402085,40.17418537578601,-0.17838300874522595,88.43415653785146,97,6.0941540624999995,6.0917405625,2.4135
17,0.14523992726885673,0.6546084800964694,1.5128302917863705,1.698914854165888,2.5922925722086396,0,28384,28332,4.48716970821363,16.30108514583411,26.40770742779136,-0.12086862380936231,47.1959622818391,53,6.097987649999999,6.0963523125,1.6353374999999999
18,0.21796877124370656,0.5381105915259429,3.511030871567124,3.942902606806548,6.0162856987820925,0,29812,29676,14.488969128432876,57.05709739319345,51.98371430121791,-0.2805162429008466,123.52978082284423,137,6.3692404625,6.3654451125,3.79535
19,0.1664330427975637,0.5395409801915226,3.6982454558962097,4.153145381531534,6.337085050170245,0,30683,30466,18.30175454410379,93.84685461846847,91.66291494982976,-0.2954738817634176,203.81152411240203,218,6.515195325,6.5111976,3.9977249999999995
20,0.1948598123715547,0.6696645420080332,3.376453766414443,3.791771945148155,5.785682681397576,0,30884,30714,20.623546233585557,52.208228054851844,85.21431731860243,-0.26976411188895033,158.04609160703984,171,6.5232921875,6.519642312499999,3.6498749999999998
21,0.05353430170849481,1.0004858219952328,1.798717022383529,2.0199668689605654,3.082170420532871,0,30999,30952,2.2012829776164713,-0.01996686896056543,38.91782957946713,-0.1437097421292723,41.09914568812304,48,6.5429977,6.541053325,1.944375
